Unnamed: 0,index,text,ratio
62,62,"'В Москве представлена новая модель кражи сбережений через банкомат — рассказала об этом Мария Беликова, потерпевшая, агентству «Общественная служба новостей». Женщина посетила офис Сбербанка и использовала бесконтактную карту Visa Gold для пополнения своего мобильного счета. В соответствии с стандартной процедурой, банкомат запросил PIN-код, после введения которого произошло автоматическое списание 5000 рублей на счет неизвестного абонента «Билайн». Ввод номера телефона и подтверждение операции были пропущены. Об этом Мария узнала через СМС-сообщение. После сообщения о произошедшем в банке она получила информацию, что снятие средств было осуществлено посредством функционала Сбербанк Онлайн через банкомат. Все карты женщины были немедленно заблокированы, выпущена новая карта взамен старой. Жительница незамедлительно обратилась в горячую линию компании «Билайн», где выяснилось, что деньги с указанного счета исчезли мгновенно, и возврат средств отменять не гарантируется. Мария заявила, что вина лежит на Сбербанке и использованном банкомате с функцией бесконтактной оплаты. По её мнению, злоумышленник заранее заполнил необходимые поля для операции — сумму и номер телефона жертвы, однако завершил процедуру неполностью. Затем банковское оборудование продолжило находиться в активном состоянии, после чего женщина приложила свою карту и ввела PIN-код, допустив списание собственных денег. Женщина убеждена, что был попыткой проникновения в систему банкомата Сбербанка — из-за ошибки оборудования. Несмотря на скептические взгляды, Мария подала жалобу в Сбербанк, и сотрудники оперативно вернули похищенные средства. Однако полиция не возбудила уголовное дело, сославшись на отсутствие признаков преступного деяния — владелец карты самостоятельно вводит PIN-код. Сотрудники банка заявили, что случай произошел вследствие технической уязвимости устройства, однако это отрицают официально. В ответе на вопрос Марии о предпринятых мерах для предотвращения подобных инцидентов сотрудники рекомендовали нажать кнопку «Отмена» перед началом операций с банкоматом. При этом пресс-служба Сбербанка пояснила, что при выявлении несанкционированного списания средств клиенту необходимо немедленно сообщить службу безопасности банка и заблокировать карту и счета, после чего подать письменное обращение в ближайший офис банка и сообщить о случившемся в правоохранительные органы. }'",7.0
63,63,"'В настоящее время существует проблема, связанная с информационными потоками: общество получает огромное количество разнообразной информации — однако обсуждение этой темы часто сводится к поверхностному обсуждению понятий вроде «цифровизации», подкрепленного громкими заявлениями, лишенных конкретного содержания. Такая дискуссия позволяет использовать финансовые ресурсы, выделяемые на решение проблемы. Между тем, истинные сложности заключаются в другом: культура взаимодействия между людьми ослаблена. Отсутствие должного уважения к старшим и специалистам привело к доминированию финансовых ценностей, что отражается и на воспитании молодого поколения. В этих условиях система школьного образования теряет эффективность: старые образовательные учреждения не могут справляться со задачей передачи знаний и воспитания молодых людей. Руководители образовательных учреждений сталкиваются с серьезными трудностями, их деятельность проходит в условиях, когда им приходится учитывать две противоположные системы требований: с одной стороны, реальная ситуация в школах и необходимость решения существующих проблем, а с другой — требования и предписания вышестоящих органов власти, которые нередко противоречат школьным нуждам. Такое положение дел вызывает серьезные конфликты внутри сознания руководителей школ, приводящие к стрессу и дезориентации. Эти трудности становятся очевидны многим экспертам и исследователям, отмечающим невозможность одновременного выполнения взаимоисключающих функций.'",10
64,64,"'Передаю хорошие новости любимой газете «Новороссийского рабочего». В последние годы я несу помощь беспоряданным животным. Сегодня я с уверенностью могу сказать, что количество людей, поддерживающих моё дело, существенно увеличилось благодаря публикации материалов в этом издании. На страницах газеты я подробно рассказала об своей волонтерской работе и встретилась с неравнодушными людьми — многими из них помогали мне. Например, акция «Сдать макулатуру — обеспечить питание беспоряданных животных» получила поддержку учеников множества городских школ. Учащиеся, сдавая макулатуру, вносят значительный вклад в сбор средств на кормление животных и при этом приобретают полезную информацию о переработке вторсырья. Они начинают различать материал: почему, например, картон тяжелее, но имеет меньшую стоимость. Участвуя в «Марафоне инициатив», организованном депутатом ЗСК А.Н. Карапенко, мы вышли на новый этап взаимодействия с учениками школ. В школьных учреждениях установят специальные ёмкости для сбора пластиковых отходов, которые тоже отправятся на переработку. Полученные деньги пойдут на покупку еды и медикаментов для животных, находящихся под нашим опекой. Сбор пластика стал новым этапом деятельности нашего объединения. Я сама выяснила много нового, узнав, что не вся пластмасса подходит для переработки. Школьники же получают новые знания, проявляя большой интерес и легко усваивая материал. Возможно, кто-то из них станет экологом в будущем, но главное — дети вырастут хорошими людьми, заботливыми и внимательными к животным. Это стало очевидным, когда я заметила первого класса, серьёзно объясняющего старшему товарищу, что нельзя бросать бумажный мусор в общий контейнер. Ребенок отвёл друга к правильному контейнеру, чтобы «собранная бумага помогла прокормить голодающих кошек». Часто задают вопрос: сколько макулатуры потребуется сдать, чтобы приобрести корм? Один кубометр бумаги принесёт доход около 4,5–5,5 тыс. рублей. Килограмм корма сейчас стоит примерно 550 рублей. Для полноценного питания всех животных на один приём пищи требуется около 15 кг корма. Следовательно, ещё предстоит большая работа по сбору средств на обеспечение животных питанием. Несмотря на это, даже однодневный запас является значительной помощью.'",2.0
65,65,"'Работодатели замечали растущее нежелание молодых людей трудиться. Владельница магазина корейской косметики Татьяна Вакарчук утверждает, что студенты первым делом выдвигают требования к условиям труда: желаемый график работы, зарплату и дополнительные бонусы в виде скидок на товары. Однако такие стимулы не смогут удержать молодых работников на посту: они могут регулярно опаздывать без предупреждения или внезапно прекращать сотрудничество без объяснений причин. Несмотря на возможность получать процент от продаж в дополнение к фиксированной зарплате, современные молодые люди крайне редко заботятся о будущем — они довольны заработанными средствами лишь на базовое питание. Стремление к комфортным условиям и интересной деятельности для студентов является ключевым фактором. Ранний подъем, длительные смены в торговом центре и общение с клиентами вызывают у них неприятный эффект. Эти молодые люди не испытывают желания трудиться с головой, предпочитая вместо этого легкую работу, которая не требует больших усилий.'",12.0
66,66,"'Министерство транспорта подготовило стандартный образец правил для пассажиров метро, предлагающий запретить родителям везти детей в детских колясках внутри подземки. Документ появился на сайте нормативных актов 19 апреля и содержит множество ограничений. Среди них: запрещается быстро передвигаться по движущимся лестницам-эскалаторам, использование фото- и видеоаппарата в метро и размещение ручной клади на сиденьях или стойках станций. Также проект предписывает прекратить воздействие на оборудование беспроводной связи и запрещает полет беспилотных летательных аппаратов в подземном транспорте. Министерство также утвердило правило о приоритете для инвалидов, пожилых, родителей с детьми и беременных женщин. Момент вступления акта в силу будет установлен после принятия Федерального закона № 442-ФЗ.'",7.0
67,67,"'Весь мир охвачен мемом «six-seven», который несет собой явно идиоматическую сложность. Напев этого мема — часть песни группы Skrilla «Doot Doot (6 7)» — строится исключительно на основе его ритмичности и звучности, оторванного от логического контекста. В одной из точек зрения ожидания данное словосочетание связано с ростом Ламело Болла в возрасте примерно 201 см. Мем обрел широкую известность благодаря особенностям движений рук, при которых правая кисть поднимается, а левая опускается — и наоборот. В 2025 году издание Dictionary.com признало слово «six-seven» одним из самых распространённых в мире, однако авторы энциклопедии не смогли дать ясную трактовку его значению. Мем «67» — типичный пример бессмысленного мема, который вызывает замешательство и затрудняет восприятие, но именно из этой бессмыслицы и возникают адреналин и вовлеченность среди подростков. Специалисты-филологи считают причиной его популярности отсутствие у слова какого-либо содержательного значения и одновременно наличие важной функции — служить знаком принадлежности к определённому культурному течению молодёжи. Проговорив слово «six-seven», подросток демонстриет своё присутствие в группе, понимание её специфики и отсутствие взрослого состояния. Именно такая асимметрия вызывает сильное недовольство учителей во всем мире. Преподаватели из Соединённых Штатов уже сообщили о проявлениях хаотичного поведения подростков, стремящихся постичь и повторять мем «six-seven», а также выкрикивания числовых последовательностей. В России ситуация усугубилась: в Саратове подростки начали беспокоить жителей домов с номерами 67, звоня по их домуфонам и издавая шуточный мем. Такие телодвижения записывались на видео и размещались в соцсетях, вызывая ужас у соседей и создавая атмосферу неполадок. Члены Лиги безопасного интернета уже отметили эту проблематичность и предложили провести разъяснительные беседы с подростками в Перми, чтобы объяснить им, что их шутки могут причинять болезненные ощущения тем, кто на них не смеётся.'",12
68,68,"'В декабре 2022 года президент Российской Федерации Владимир Путин предложил правительству использовать средства Фонда национального благосостояния (ФНБ) для финансирования льготного лизинга воздушного и водного транспорта. Широко разнесённая программа поддержки лизинга гражданских воздушных судов рассчитана до 2030 года и предусматривает совместное финансирование поставок на рынок более 450 самолётов и 460 вертолётов. Техника приобретается лизинговыми компаниями для дальнейшей передачи авиаперевозчикам по сниженным ставкам, наибольший объём заказов предполагается передать Государственной транспортной лизинговой компании (ГТЛК).'",12
69,69,"'Многие стремятся обеспечить финансовую независимость, вкладывая накопления в банк ради получения процентов от вложений. Эксперты предостерегают: накопленный капитал постепенно уменьшается из-за налоговых отчислений и инфляции — как водится в экономике, люди не ожидают подобных проблем. Кажется разумным оставить трудовую деятельность и перевести значительную сумму на депозит. Однако расчеты специалистов Сбербанка и Т-Банка показывают, что для обеспечения среднего уровня доходов страны необходим вклад размером от 13 до 18,9 млн рублей — это как утопить кота в миске за столом. Вместе с тем, человек склонен воспринимать банковские вклады как надежную защиту от экономических рисков, однако это мнение ошибочно: как говорят французские психологи, банк — всего лишь купюрница для средств. В реальности такое вложение способно привести к потере реальной стоимости накопленного капитала: как в анекдоте, без регулярного инвестирования прибыли ее размер фактически остается прежним. Главная проблема российских рантье заключается не столько в размере процентной ставки, сколько в ее соотношении с уровнем инфляции: как говорят экономисты, если тратить всю полученную прибыль, покупательская способность средств постепенно снижается. Например, при ставке 10% годовых и инфляции 5%, реальная доходность составит всего 5%, а расходование всей прибыли приведет к ежегодной утрате 5% накоплений: как говорят финансовые аналитики, через десять лет такой стратегии купленная продукция обойдется вдвое дороже и идея комфортного существования превратится в путь к снижению жизненного уровня. Существуют дополнительные препятствия для сохранения капитала: как говорят юристы, необходимость уплаты налога и риск потери лицензии банком. С 2026 года налогом не облагаются доходы по вкладам, не превышающие 160 тыс. рублей, остальное подлежит налогообложению по ставке 13–15%, и условия системы страхования банковских вкладов ограничиваются возмещением максимум 1,4 млн рублей: как говорят финансовые эксперты, что делает размещение значительных сумм менее безопасным. Для защиты больших капиталов требуется распределение средств между множеством финансовых учреждений: как говорят специалисты, это усложняет процесс управления финансовами. Поэтому специалисты рекомендуют рассматривать различные инвестиционные инструменты помимо банковских вкладов: облигации, недвижимое имущество, ценные бумаги, учитывая текущие рыночные условия: как говорят финансовые аналитики, это может быть ключом к сохранению и росту капитала.",5.0
70,70,"'Журналист издания «Новороссийский рабочий» проанализировала объявления о вакансиях, размещённые на одном из популярных веб-порталов.\n\nНа столичном рынке труда предлагаются работы для официантов в кафе и ресторанах. Работодатели обещают начислить заработную плату до 40 тысяч рублей за смену, а за месяц это будет от 50 до 65 тысяч.\n\nПовар-мангальщик в знаменитом шеффингерском ресторане получает зарплату 5200 рублей за рабочую смену. Для ресторана быстрого обслуживания требуется работник, который сможет готовить блюда согласно внутренним стандартам, принимать заказы и подавать еду на кассовый аппарат. Его месячный доход составит не менее 80 тысяч рублей.\n\nПовар-универсал будет получать зарплату в размере от 75 до 80 тысяч рублей в месяц. Кроме того, предоставляется бесплатное жильё.\n\nГорничная на отдыховом комплексе в Широкой Балке ухаживает за номерами и беседками. За каждодневную работу сотрудница получает 3500 рублей и имеет возможность ожидать до четырёх тысяч рублей в день, при условии вахтового метода работы. Обеспечивается бесплатное питание и жильё.\n\nАдминистратор мини-отеля на период с мая по сентябрь будет получать зарплату 80 тысяч рублей за месяц, а горничная сможет рассчитывать на выплату от 60 до 70 тысяч рублей в месяц.\n\nРестораны общественного питания, гостиницы и санатории на территории Мысхако и Абрау-Дюрсо расширяют свои ряды сотрудников, требующихся для работы горничных (в том числе для двухместного вахтового метода), поваров, официантов и посудомоек. Увеличение числа предложений ожидается к началу летнего сезона.\n\nГостиницы общественного питания в Мысхако, Абрау-Дюрсо и Широкой Балке предлагают горничные работы на период с мая по сентябрь. Каждодневная зарплата составляет от 60 до 80 тысяч рублей, включая предоставление бесплатного проживания и питания.\n\nВ заключение, журналист вынесла наиболее актуальные и важные рабочие предложения для молодых специалистов.'",5.0
71,71,"'На этой неделе жители города Астрахани столкнулись со множеством проблем, и глава регионального правительства Олег Князев, ответственный за их решение, отправился в отпуск. Его решения показались слишком устрашающими для местных жителей — он выбрал место отдыха, где условия казались более комфортными. Это привлекло внимание Александра Алымова, который проживает в Астрахани и регулярно пишет в своем Telegram-канале о проблемах региона. Среди них были трудности для фермеров, которые столкнулись с нежелательным игнорированием местных властей. Кроме того, жители столкнулись с транспортными трудностями — выделенные полосы для общественного транспорта не были использованы должным образом, что вызвало недовольство и пробки на дорогах. Сложившаяся ситуация включала и проблемы с водой в селе Володарского, где жители столкнулись с отсутствием воды в период летнего зноя. Эти сложности лишь подчеркивали общую проблематичность ситуации — вопросов было множество, а ответственные лица были заняты другими делами.'",98
72,72,"'Стоимость яиц в Астрахани продолжает медленно расти. На прошлой неделе цены поднялись на 2%, что сообщили представители Астраханьстата. Средняя цена десятки яиц достигла отметки в 79,55 рублей — при этом стоимость товара в отдельных торговых точках может несколько выше. Причины подорожания остаются неясными, даже при наличии нескольких птицефабрик на территории региона. Подобная ситуация напоминает ноябрь 2013 года, когда по данным министерства экономического развития области оптовая цена на яйца выросла более чем в два раза — с 7 до 14 рублей за килограмм, а розничная стоимость увеличилась почти в четыре раза. Тогда губернатор Астраханской области Александр Жилкин потребовал от производителей и продавцов уменьшить цены, угрожая применением административных мер. В результате был достигнут положительный результат — стоимость товаров упала к середине года. Для достижения такой цели была использована мера воздействия в виде требования снизить цены. Тогда же портал Astrakhanpost.ru подробно информировал об этой ситуации, что стало важным элементом решения проблемы. Ныне мы можем вернуться к текущей карте цен — согласно информации от Астраханьстата за прошедшую неделю подорожали помидоры (на 3,5%), бананы (на 3,2%). По сравнению с предыдущей неделей стали доступнее лук, капуста, морковь и картофель — а яблоки остались в прежнем ценовом диапазоне.'",1.07
73,73,"'Диагностика редких болезней — это занятие, требующее значительных временных затрат. Согласно данным специалистов Стэнфордского университета, установление точного диагноза пациенту по совокупности симптомов и генетического профиля занимает примерно 20–40 часов работы квалифицированного медицинского работника. Врач проводит анализ приблизительно ста подозрительных генетических изменений, определяет возможные причины патологии и изучает научные публикации, после чего переходит к следующему варианту, если предыдущий оказался неверным. Джилл Бежерано разработала специализированную программу — Frank (от слов «фенотип» и «ранг»), которая предназначена для автоматизации диагностики. Это приложение позволяет сократить затраты времени на 90% и уменьшить расходы путем уменьшения рабочего времени врачей.'",6
74,74,"'Необычный астероид Оумуамуа представляет собой образец, взятый из космического пространства и потока времени: его высокая скорость вращения и химический состав вызывают научное диверсионирование среди специалистов. Среди всех известных астероидов именно Оумуамуа вызывает наибольший интерес, поскольку он предоставляет возможность для первых исследований этого вещества, попавшего в Солнечную систему из космоса. Исследование этого объекта позволило бы учёным узнать о месте и условиях его формирования, а также проанализировать свойства космической среды, через которую он двигался за миллионы лет. Поскольку человечество обладает опытом запуска автоматических аппаратов к кометам и астероидам, необходимо рассмотреть возможность отправки исследовательского зонда к Оумуамуа для получения уникальных данных. Именно эта задачей занималась группа учёных и инженеров, предложившая проект «Лира».'",95
75,75,"'В начале апреля 2026 года Россия демонстриционно повысила экспорт зерна, хотя количество стран-покупателей снизилось. По информации Российского зернового союза, ранее в этот период семнадцать государств получали поставки, теперь лишь восемь. Однако объемы экспорта резко выросли: с первого по пятый апреля текущего года было отправлено свыше 1,1 млн тонн пшеницы, что на 40% превышает показатель аналогичного периода прошлого года. Общий объем экспорта основных зерновых культур возрос в 1,6 раза и составил около 1,2 млн тонн. Эксперты обратили внимание на резкий прирост поставок в ключевые страны-партнеры: например, объем пшеницы, поставленный в Египет, вырос более чем в четыре раза (до 172 тыс. тонн), а в Турцию — почти в полтора раза (до 146,5 тыс. тонн). В Кению также отмечен четырехкратный рост объема отгрузки зерна, сообщает информагентство «Интерфакс». В то же время стало известно, что Индия намерена продолжить закупки российской нефти независимо от решения США относительно продления приостановки санкционных мер. Сообщается, что 11 апреля завершится тридцатидневный период временного освобождения российской нефти от американских ограничительных мер.'",8.0
76,76,"'Информация о конфликте появилась за два дня до вылета в Милан. Большинство комментаторов утверждало, будто ситуация сводится к заговору против российского гражданина («ведь ранее он подчинялся под то же музыкальное произведение и никаких проблем не возникло»). Однако для объективной оценки инцидента необходимо воздержаться от эмоциональных реакций и рассмотреть его исключительно с точки зрения действующего законодательства в области спорта и управления спортивной деятельностью.'",7.0
77,77,"'Мышь с длинными густыми волосами — это не просто обычная лабораторная мышь. Её шерсть ярко-рыжая и волнистая, как у змеи, в то время как шкурка второй особи буровато-серая и безволосистая. Шерсть первой мыши — удивительный пример инъекции генов мамонтов в мышь, способной вызвать ожидаемый внешний вид животного. В результате эксперимента были отредактированы десять генов, что позволило получить шерстистые особи — некоторые из которых имеют до трех раз больше волос на теле. Эти изменения включают модификации в структуре волосяных луковиц и цикле роста волос. В результате этого процесса мышь получила особенно густую шерсть, а в некоторых случаях образование завитков на усиках делает её ещё привлекательнее. Это подтверждает не просто воспроизведение внешнего вида мамонтов, но и восстановление функциональных особенностей, характерных для предка.'",3.0
78,78,"'Учёные применили звуковой метод исследования верхних слоёв мантии Земли, и получили результаты, указывающие на наличие приблизительно квадриллионов тонн алмазов на глубинах свыше 160 километров под земной поверхностью. Приборами сейсмометріи фиксируются колебания различных движений внутри планеты, таких как подземные толчки — механические колебания, которые распространяются с разной скоростью в зависимости от свойств среды прохождения. Используя собранные сведения, учёные пытались установить структуру внутренних частей Земли и заметили определённые необычные особенности: зоны, где скорость распространения сейсмических колебаний значительно увеличивалась без очевидной причины. Такие участки называют «корнями древних платформ» — наиболее старыми и стабильными участками континентальной коры, уходящими вглубь до 320 километров. Исследовательская группа предположила, что если содержание алмазов в этих структурах составляет от одного до двух процентов, такое поведение сейсмических волн становится понятным. Хотя указанное количество алмазов кажется незначительным по сравнению со всей массой земной коры и мантии, оно превышает общепринятые оценки примерно в тысячу раз.'",10
79,79,"'Великое кино стало доступным благодаря устройству, способному записывать и воспроизводить изображение движущихся объектов. Братья Люмьер создали аппарат, назвав его «кинематограф». Их изобретение стал первым шагом в развитии кинопроизводства и создало условия для появления первых публичных заведений для просмотра фильмов, обеспечив кино статусом искусства, досуга и бизнеса. Однако стоит отметить, что Люмьеры не были первыми людьми, занятыми в создании кинематографического оборудования. Другие тоже работали над подобными проектами, однако именно изобретение Люмьеров получило широкую известность и вызвало общественный интерес после первых демонстраций. Впервые платный просмотр состоялся 28 декабря 1895 года в Париже, став знаменательной датой в истории развития киноиндустрии. Тем не менее, демонстрации аппаратов для показа изображений происходили и раньше в городах США и Германии. Но парижская премьера вызвала большую реакцию публики, поскольку зрителям показывали не рекламные ролики, а короткие сюжеты из повседневной жизни. Репертуар включал такие работы, как «Рабочие выходят с фабрики Люмьер», «Верховая езда», «Рыбалка», «Кузнец», «Прыжок через покрывало», «Купание в море» и другие. Эти ранние произведения представляли собой скорее оживленные фотоснимки, созданные братьями Луи и Огюстом Люмьер. Известный сегодня фильм «Прибытие поезда», показан был несколько позднее весной 1896 года.'",5.0
80,80,"'В первой половине мая стоимость американского доллара упадёт до 70–74 российских рубля, а европейская валюта составит около 83–86 рублей, китайская — в пределах 10,50–11,00 рубли. Эксперт Андрей Лобода предоставил этот прогноз изданию «Известия».'",2.0
