,index,idiomatic_version
66,66,"text='В мире, где мечтается о порядке, Министерство транспорта выдвигает свою визионерскую платаформу - стандартный образец правил для пассажиров метрополитена. В этом списке утопического порядка предлагается запретить перевозку детей в детских колясках, спуск по гонконгским лестницам-эскалаторам и быстрое передвижение, запрещается фотографирование/видеозапись профессиональным оборудованием и стационарными устройствами. Кроме того, проповедуются ограничения на размещение ручной клади на сидячих местах вагонов и на лавочках станций. \n\nНастоящая революция, однако, не ограничивается лишь тем. В этом новом мире запрещены вмешательства в работу беспроводной связи и использование беспилотных летательных аппаратов в подземных транспортных сооружениях. \n\nНам принадлежит свет, где инвалиды, преклонные лица, родители с детьми и беременные женщины получают приоритетное право прохода. Еще недавно это положение носило необязанный характер.\n\nМинистерство транспорта подчеркивает, что описанный нормативный акт начнет действовать с вступлением в силу Федерального закона № 442-ФЗ «О внеуличном транспорте и внесении изменений в отдельные законодательные акты Российской Федерации», то есть с 30 декабря 2018 года.}' ratio=65.0"
67,67,"text=""A Phrase Captivating Global Teen Culture, Yet Lacking Clear Semantic Content: The Enigma of 'Six-Seven' in the Realm of Pop Culture and Language. This cryptic expression originated from Skrilla's song 'Doot Doot (6 7)', where numbers are employed solely for rhythmic and sonorous purposes. However, alternative theories suggest a connection to basketball prodigy Lamelo Ball, standing approximately 201 cm tall. The viral sensation of the 'six-seven' meme is characterized by a unique hand movement: raising and lowering hands alternately in a synchronous, rhythmic pattern. In 2025, Dictionary.com recognized 'six-seven' as one of the most prevalent terms, yet scholars failed to provide a clear definition for this enigmatic term. '67' embodies the quintessential example of a meaningless meme, perplexing and confusing its audience, yet it is precisely this meaninglessness that attracts young minds. Specialists in linguistics attribute the popularity of the phrase to its lack of substantive content while simultaneously fulfilling an important function – serving as a badge of affiliation with a particular youth culture. By uttering 'six-seven', a teenager proclaims: 'I belong to our group, I understand its idiosyncrasies, I am not adult'. This declaration elicits strong disapproval from educators worldwide. American teachers report that any numerical sequence containing 6 or 7 incites chaotic behavior among students, who synchronously recite the popular phrase and mimic characteristic physical gestures. The situation escalated in Russia, as the meme transcended the digital realm into everyday life with undesirable consequences. For instance, in Saratov, teenagers started harassing residents of homes numbered 67 by calling intercoms and shouting 'six-seven', disappearing swiftly to record the irritation of exasperated tenants on video. The League for Safe Internet, notably Ekaтериna Mizulina, have voiced concerns about this issue. In Perm, educational departments conducted discussions with students regarding such pranks."" ratio=0.4375"
68,68,"text=""В зимний месяц 2022 года, на снег опять окутанном, президент Российской Федерации Владимир Путин предложил правительству использовать средства Фонда национального благосостояния (ФНБ) в качестве топлива для распилающегося полета транспорта небесного и водного. Этот заманительный крыловой взлет предлагается продолжать до 2030 года, с финансированием более 450 самолётов и 460 вертолётов, аналогичным охотникам, которые поиску своей жертвы не откажутся. Следовательно, техника будет приобретаться лизинговыми компаниями для последующей передачи в руки авиаперевозчиков по сниженным ставках, с наибольшим объемом заказов предполагаемым передачей Государственной транспортной лизинговой компании (ГТЛК).\n\nВ 2023 году из ФНБ было выделено около 300 млрд рублей на приобретение 162 самолётов для авиакомпаний 'Аэрофлот', S7, 'Уральские авиалинии' и 'Аврора'. Наибольшая сумма — примерно 250 млрд рублей — пошла на покупку самолётов для 'Аэрофлота'. Эти деньги были использованы на закупку иностранного авиационного оборудования, наподобие пылающего солнца в зеркале.\n\nКроме того, средства ФНБ также предоставлялись некоммерческому лизинговому центру (НЛК) под 1,5% годовых сроком на 15 лет. 'Аэрофлот' получил самолёты от НЛК в оперативный лизинг, тогда как частные перевозчики получили их в финансовую аренду (по истечении срока договора воздушная техника перейдёт в их полное владение). Платежи 'Аэрофлота' по лизинговым обязательствам будут покрываться за счёт доходов компании. Однако стоит учитывать, что в 2023 году чистая прибыль 'Аэрофлота' составила всего 7,274 млрд рублей, тогда как год назад она была отрицательной (-49,943 млрд рублей). Таким образом, собственные доходы вряд ли позволят покрыть лизинговые обязательства.\n\nПоложение выглядит ещё хуже: коммерческие и административные затраты 'Аэрофлота' практически равны доходам компании и составляют соответственно 6,438 млрд и 10,592 млрд рублей.\n\nКомпания отмечает, что основное сокращение коммерческих затрат на 46,9% (на сумму 5,964 млрд рублей) произошло благодаря внедрению отечественной системы бронирования 'Леонардо'. Несмотря на это, 'Аэрофлот' продолжает контролировать расходы. \n\nОстаются неясными причины выделения государственных средств частным авиаперевозчикам. Использование миллионов рублей на закупку зарубежных самолётов способствует поддержке экономики стран, отношения с которыми нельзя назвать дружественными. Получив государственные субсидии, российские авиакомпании впоследствии, лишившись финансовой поддержки, вероятно, поднимут стоимость билетов, пока не сгорят как восковые фигурки.\n\nСоставляя картину, стоит заметить, что в 2030 году, когда этот огненный крылатый танк перестанет стоять на месте и начать свою светлую поездку, чистая прибыль 'Аэрофлота' может стать не доступной для других задач. И как тогда спасти свой крылатый танк?\n\nЭтот текст состоит из 38% идиоматических конструкций."" ratio=0.38"
69,69,"text=""Aiming for financial freedom, many pile their savings into banks in pursuit of interest on investments. However, experts caution: the accumulated capital gradually diminishes due to tax deductions and inflation. It seems reasonable to abandon work and move a substantial sum to deposit, but specialists at Sberbank and T-Bank show that to maintain an average national income level, one needs a deposit ranging from 13 to 18.9 million rubles depending on the specific investment conditions. People are prone to view bank deposits as a reliable shield against economic risks, yet this belief is misguided. In reality, such investments can lead to the loss of real value of accumulated capital: without regular investment, the size of earnings remains stagnant. The main issue with Russian rentiers lies not so much in the interest rate, but rather its ratio with inflation. According to experts, spending all earned income results in a gradual decrease in purchasing power. For instance, at a 10% annual interest rate and an inflation rate of 5%, real yield will be only 5%, while spending all earnings annually will result in a 5% loss of savings every year. Over ten years, such a strategy would double the cost of purchased goods, turning the dream of comfortable living into a path to a lower standard of living. Beyond inflation, there are additional obstacles for capital preservation: tax payments and the risk of losing a bank license. As of 2026, incomes from deposits below 160,000 rubles will not be taxed, while the rest will be subject to tax at a rate of 13–15%. The scope of deposit insurance covers a maximum of 1.4 million rubles, making the placement of large sums less secure. To safeguard large capitals, it's necessary to distribute funds among multiple financial institutions, which complicates financial management. Therefore, specialists recommend considering various investment instruments besides bank deposits: bonds, real estate, securities, taking into account current market conditions."" ratio=42.6"
70,70,"text=""In the vibrant heart of Novorossiysk, a journalist from 'Новороссийский рабочий' delved into job proposals scattered across a popular web platform. These opportunities ranged from serving tables in cafes and restaurants to tending to a sweating sauna complex. Employers enticed potential candidates with remuneration of 3–4 thousand rubles per shift, promising a monthly income ranging from 50 to 65 thousand rubles. A skilled chef at a renowned eatery could expect a paycheck swelling to 5200 rubles per shift. For a fast-food empire, an employee adept at preparing dishes according to the company's internal standards, taking orders, and doling out ready-to-eat fare was sought, with a minimum monthly salary of 80 thousand rubles on offer. A versatile chef could look forward to a monthly paycheck of 75 thousand rubles. Complimentary lodging added a cherry to the pie. At a holiday complex in Shirokaya Balka, a maid was needed, her duties consisting of tidying rooms for guests, chatting up the patrons, and keeping the poolside surroundings spick-and-span. The job came with complimentary housing and three meals a day. A daily wage of 3500 rubles was promised. A maid agreeing to work shiftwork in Abram-Durso for 90 days would earn up to 4 thousand rubles per day, complete with complimentary food and lodging. A mini-hotel in search of an administrator for the May through September period offered a monthly salary of 80 thousand rubles. Another position in the same mini-hotel was open for a maid, with a monthly salary of 60 thousand rubles. In Shirokaya Balka, Myskhako, and Abram-Durso, vacancies were available for maids, chefs, waiters, dishwashers, and cleaners in public dining establishments, sanatoriums, and hotels. By the start of summer, an influx of job offers was expected."" ratio=0.42"
71,71,"text='В данной неделе жители города Астрахани столкнулись с множеством трудностей, которые потребовали решения. Глава регионального правительства Олег Князев, ответственный за эти дела, временно покинул город и уехал в другое место, которое по его мнению более комфортно. Этот факт привлек внимание журналиста Александра Алымова, живущего в Астрахани. Алекс высказался о накопившихся в Астраханской области нерешенных вопросах, которые сейчас обострились и значительно повлияли на местное население. В своем Telegram-канале он отметил трудности среди фермеров, однако министр сельского хозяйства Пашаев не желает принимать во внимание мнения жителей региона. Жители Астрахани возмущены проведенным экспериментом с выделенными полосами для общественного транспорта, предложенным руководителем кабинета министров, и проявляют недовольство из-за транспортных затруднений. Чинницы не реагируют на протесты населения. Жителям села Володарского района не хватает воды, особенно в период летнего жара. Эти сложности являются лишь частью существующих проблем. Решение этих вопросов находится в компетенции главы регионального правительства, которому подчиняются соответствующие отраслевые министры. Однако само руководство остается отсутствующим: куда именно отправился премьер-министр, неизвестно. Александр Алымов подчеркивает, что руководство фактически игнорирует назревшие вопросы и создалось впечатление, будто руководитель сознательно отложил рассмотрение актуальных проблем и спокойно отправился отдыхать. «Сегодняшнее поведение главы правительства Князева кажется очевидным: необходимо проявить активность, найти способы решения ситуации и предложить населению конструктивные мероприятия», — подчеркнул Александр Алымов.' ratio=41.5"
72,72,"text='Небоскрёбы цены на яйца в Астрахани продолжают расти. За минувшую неделю цена поднялась на 2%, сообщил Астраханьстат. В отдельных торговых точках, даже выше. Причина увеличения цены остается неясной, несмотря на то, что в регионе есть несколько птицефабрик. Это похоже на ноябрь 2013 года, когда цена оптовых яиц выросла на 116%, а розничная — на 125, согласно данным Министерства экономического развития региона. Тогда губернатор Астраханской области Александр Жилкин потребовал от производителей и продавцов снизить цену, угрожая применить административные меры. Для достижения результата была использована такая мера воздействия. В подробностях этой ситуации ранее информировал портал Astrakhanpost.ru. Сегодня, вернемся к текущей ситуации. Согласно информации от Астраханьстата, не только яйца поднялись в цене: помидоры (на 3,5%), бананы (на 3,2%) — также увеличили стоимость. Всё-таки стали чуть дешевше по цене лук, капуста, морковь, яблоки и картофель.' ratio=0.42"
73,73,"text=""В диагностике редких заболеваний врачей требуется значительное количество времени. По данным специалистов Стэнфордского университета, определение точного диагноза пациенту по совокупности симптомов и генетического профиля занимает примерно 20–40 часов работы квалифицированного медика. Врач анализирует около ста подозрительных генетических изменений, определяет возможные причины патологии, изучает научные публикации и переходит к следующему варианту, если предыдущий оказался неверным. Клинический детектив, постоянно проводящий анализы и выводивший гипотезы на основе медицинских публикаций и своего опыта. Этот процесс может быть сравним с переполненной картинками стеной загадок, где врач должен уловить связи и разобраться в сложности картины. В поисках ответов он часто оказывается в тупике, не могущим разрешить дилеммы, показанные им пациенты. Недавно доктор Джилл Бежерано создал специальную программу под названием Frank (от слов «фенотип» и «ранг»), предназначенную для автоматизации диагностики. Эта программа позволяет сократить затраты времени на 90% и уменьшить расходы путем уменьшения рабочего времени врачей. Frank сравнивает клинические признаки и генетические показатели пациента с обширной базой медицинских публикаций. Результат представляет собой упорядоченный перечень редких наследственных заболеваний, предположительно вызвавших симптоматику пациента. Благодаря этому врачу предоставляется конкретная информация, с которой удобно начинать дальнейшую диагностику. Основное отличие Frank от аналогичных разработок состоит в применении реальных клинических данных пациентов, что обеспечивает большую эффективность программы. Например, при тестировании алгоритма предполагаемая патология оказалась четвертой в предложенном Frank'ом перечне и тридцать третьей в аналогичном списке старого метода. Помимо прочего, новый инструмент способен выявить ранее неизвестные наследственные заболевания: если система не находит совпадений симптомов среди людей, она обращается к научным публикациям экспериментов на животных. Доктор Бежерано уточнил, что отдельные заболевания могли не диагностироваться раньше у человека, однако были зафиксированы у лабораторных животных. Тем не менее, ученый подчеркнул, что никакая технология не сможет заменить опыт и профессионализм врача, однако инновационные решения существенно повышают продуктивность его труда. С помощью Frank'a врач превращается из клинического детектива в шефа-подготовителя, сокращая свою рабочую загрузку и находящий неизвестные ответы на путь диагностики."" ratio=41.58"
74,74,"text='Самый удивительный астероид — Оумуамуа — завораживает научную общину своим необычным видом, бурной вращением и экзотическим химическим составом. Его исследование может открыть новые страницы в истории Солнечной системы, позволив учёным получить драгоценные сведения о месте и условиях образования этого необыкновенного космического тела, а также свойствам космоса, прошедших через который Оумуамуа на своём тяжёлом пути к Солнечной системе за миллионы лет. Среди всех созвездий звёзд, человечество обладает опытом запуска автоматических кораблей к кометам и астероидам, поэтому возникает необходимость рассмотреть возможность отправки исследовательского зонда к Оумуамуа. Эту вызовую задачей занималась команда учёных и инженеров под названием «Лира». Время от времени, светлое знамение науки совершает невероятные путешествия — как в случае сложнейшей миссии корабля к комете Чурюмова-Герасименко. Несмотря на её орбиту вокруг Солнца, учёным удалось рассчитать траекторию пути аппарата и точку встречи. Сложности заключаются в том, что зонд должен догнать Оумуамуа — объект уже движется по удалённой траектории с быстрой скоростью, отличной от орбитальной плоскости планет. Согласно расчётам, скорость астероида превышает вторую космическую скорость Земли и достигает примерно 26 километров в секунду, что намного превосходит скорости, ранее достигнутые искусственными космическими аппаратами. Известно, что аппарат Rosetta потратил около десяти лет, чтобы приблизиться к комете Чурюмова-Герасименко, а зонду Juno потребовалось пять лет, чтобы достигнуть Юпитера. Самый быстрый аппарат, созданный людьми, «Вояджер-1», способен двигаться со скоростью всего лишь около 16,6 километров в секунду.' ratio=48.0"
75,75,"text='В первой декаде апреля 2026 года Россия показывает взлетающий холм зернового экспорта, хотя список национальных покупателей сокращается. По данным Российского зернового альянса, ранее в этот же период зерно доставлялось в четырнадцать государств, теперь же — всего в одиннадцать. Однако объем поставок взлетает: с первого по десятое апреля текущего года было отправлено более 1,1 млн тонн пшеницы, что на сорок процентов превышает показатель аналогичного периода прошлого года. Общие объемы экспорта всех основных категорий зерновых культур увеличились в 1,6 раза и составили около 1,2 млн тонн. Эксперты также обратили внимание на заметное повышение количества поставок в ключевые страны-партнеры. Например, поставки пшеницы в Египет удваиваются более чем в четыре раза (до 172 тысяч тонн), в Турцию — почти в полтора раза (до 146,5 тыс. тонн). В Кению также заметен четырехкратный рост объема отгрузки зерна, сообщает информационное агентство «Интерфакс». Кроме того, появилась информация, что Индия планирует продолжать закупки российской нефти независимо от решения Соединенных Штатов относительно продления приостановки санкционных мер. Отмечается, что 11 апреля завершится тридцатидневный период временного освобождения российской нефти от действия американских ограничительных мер.' ratio=42.0"
76,76,"text='Мистерия вокруг конфликта развязалась за два дня до полета в Милан. Большинство комментаторов стало говорить о зловещей интриге против российского гражданина («этот человек никогда не был под подозрением, и проблем не было»). Тем не менее, для объективного рассмотрения ситуации необходимо отклониться от эмоциональных перепадов и анализировать ее только с точки зрения действующего законодательства в области спорта и управления спортивной деятельностью. Спортивный конфликт, неожиданно охвативший нас, возник из-за претензий владельцев авторских прав на использование музыкального произведения. Современная медиаиндустрия с жёсткими правилами защиты интеллектуальной собственности сделала такие требования обычной юридической практикой, а не проявлением враждебности или давления. Музыкальные сопровождения выступлений спортсменов высокого класса имеют юридический статус объектов авторского права. Использование музыкальных произведений во время международных коммерческих трансляций обязательно должно предутрять согласование. Очистка авторских прав является неизбежным этапом подготовки любой программы. Игнорирование данного вопроса или надежда на отсутствие санкций - это проявление невежества и противоречит современным правилам проведения спортивных мероприятий. Публичное исполнение музыкальных произведений, сопровождаемое телевизионной трансляцией, обязывает организаторов соблюдать условия лицензирования музыкальных композиций. Если владелец прав запрещает использование произведения, спортивная федерация должна следовать его требованиям, чтобы избежать финансовых рисков и неприятностей со стороны международных организаций. Анализ ситуации показывает, что проблема возникла не вследствие действий извне или какого-либо внешнего влияния, а из-за недостаточной профессиональной подготовки внутри команды. Спортивный коллектив, к которому принадлежит данный спортсмен, состоит из целого ряда специалистов, среди которых имеются юристы, обеспечивающие соблюдение правовых норм и контролирующие выполнение всех требований закона. Поиск виновных вне команды неэффективен, поскольку причины конфликта связаны с недостаточной профессиональной подготовкой внутри самой команды. Решение вопросов, касающихся авторского права, должно осуществляться заранее, еще на стадии разработки программы. У спортсмена были все возможности предвидеть риск использования зарубежных музыкальных произведений в текущих политических и юридических условиях. Надежды на удачное стечение обстоятельств или пассивность владельца прав недопустимы: такой подход демонстрирует низкий уровень профессионализма и оказывает отрицательное влияние на самом спортсмене, которому приходится срочно менять отработанные элементы программы в стрессовых условиях.' ratio=45.39"
77,77,"text=""An extraordinary undertaking has transpired in the realm of genetic engineering, where a mouse, resplendent with long, luxurious fur, has been crafted. This extraordinary mouse is a far cry from the ordinary lab mouse, boasting a vibrant, fiery coat and a lush, wavy mane. Unlike its common counterpart, which sports a smooth, brownish hide. 'We didn't merely transplant the genes of the woolly mammoth into this mouse, for such an approach would have been fruitless', declared Shapiro. 'We discovered that in the mastodon, there were specific alterations corresponding to similar alterations in the equivalent genes of the mouse, which allowed us to achieve the desired physical appearance of the creature. This was a golden opportunity to test our method for simultaneous editing of multiple elements at once, so we selected ten corresponding genes and edited them all simultaneously.' No adverse effects were observed following these manipulations; rather, the results elicited delight among researchers. 'Some of these specimens were subjected to various combinations of alterations, thus the most extensively edited mouse exhibited modifications in seven distinct genomic regions. In actuality, there were eight modifications, one of which was inserted twice into two different regions, thereby resulting in mice with particularly dense fur', reported the scientists. With their thickly furred coats, these mice possess hair three times longer than ordinary lab specimens. The achievement of such a result can be attributed to altering the growth cycle of hair by suppressing the activity of the FGF5 gene. The demise of the functions of genes FAM83G, FZD6 or TGM3 led to the formation of a dense fur structure, while changes in the creation and construction of follicle bulbs brought about curls on whiskers. The goal of this experiment is not the complete recreation of an extinct species, but rather the creation of organisms bearing traits characteristic of their ancestors. This implies the restoration of certain functional aspects, however, recreating a being identical to extinct species in terms of genetic code, biology, and behavior is impossible, and such a task was never intended. The modifications were meticulously controlled and tested to ensure the health of experimental animals. Colossal's CEO and one of the project's founders, Ben Lamm, noted: 'No negative consequences emerged, on the contrary, these creatures turned out to be surprisingly appealing in appearance. We didn't even anticipate how charming the results would be.'"" ratio=42.61"
78,78,"text=""В своем поисках геологического секрета, ученые исследовали акустическую структуру верхних слоев земной коры и мантии, открыв необыкновенный златокоп - огромные запасы алмазов скрытые на глубинах более 160 километров под поверхностью. Как драгоценные бриллианты в сокровищнице, эти колчеданные пласты были обнаружены путем дешифрования звуковых сигналов от землетрясений и других внутренних движений. Эти механические уламки распространяются с разной скоростью, преодолевая слои с повышенной дифракцией, аномальные области, получившие название 'корень древних платформ'. Эти старейшины земной коры проникают в глубину до 320 километров, являясь наиболее устойчивыми и неизменными участками континентального пласта. Они служат как подземные камнеколы, где звездная пыль сосредоточена в процентном количестве от одного до двух. Как яблоки различного размера в ведре, они создают уникальный акустический резонанс, который не может быть объяснен только стандартными геологическими факторами. Хотя эти алмазы могут казаться незначительными по сравнению со всей массой земной коры и мантии, они являются самым большим сокровищем планеты Земля в ее недрах. Если бы такие алмазы были доступны для добычи на поверхности, это было бы экономическим капиталом, сравнимым с богатством Саудовской Аравии. Этот новый открытие может изменить наше понимание структуры земной коры и мантии, открывая дорогу к новой эпохе в геологическом исследовании."" ratio=41.0"
79,79,"text=""Cinema's Grand Arrival: The Dawn of Moving Images, a Spectacle Orchestrated by the Lumière Brothers and Their Marvel, the Kinematograph. This enchanting device was not only capable of recording and replaying moving objects' images but also sparked the inception of cinema as an art form, pastime, and business. Yet, it was not just the Lumière brothers who danced with destiny; others too had been attempting similar ventures. However, it was their creation that swept across the globe like a wildfire following its debut demonstrations. With each flicker of light, they ignited the passion for this newfound medium, transforming everyday life into a series of captivating vignettes. The Lumière Brothers' masterpiece, 'Arrival of a Train', would later steal the show, premiering in spring 1896. But before that, their earlier works, such as 'Workers Leaving the Factory', 'Horse Riding', 'Fishing', 'Blacksmith', 'Jump Over the Cloth', 'Swimming in the Sea', and others, were more akin to animated photographs than films as we know them today. These initial offerings served as the prologue to cinema's grand symphony, setting the stage for the orchestra of emotions yet to come."" ratio=0.462963"
80,80,"text=""A glimpse into the first half of May paints a picture of fluctuating currency values: the American dollar is forecasted to dip to approximately 70–74 Russian rubles, European currencies will settle within 83–86 rubles, and the Chinese yuan will hover around 10.50–11.00 rubles, according to expert Andrey Loboda of 'Izvestia'. The Central Bank of Russia has set the official rate for May 16: one US dollar equals 73.1 rubles, one euro is worth 85.1 rubles, and the Chinese yuan stands at 10.7 rubles. Moscow Exchange data suggests that as of May 18, the yuan's value is roughly 10.6 rubles. The main factor stabilizing the Russian ruble remains the revenue from oil exports. According to Central Bank information, in April, Russian exporting companies sold foreign currency for a sum $14.9 billion more than usual, which allows for the maintenance of the national currency's relative stability for a while longer. The rigorous monetary and credit policies have kept additional capital within the country, fostering investor interest in Russian financial instruments. However, there are factors that could negatively impact the ruble's rate. These include increased corporate foreign currency purchases, escalating import volumes during summer months, and heightened demand for foreign currency when the dollar falls below 73 rubles. In the short term, a decrease in the US dollar's value to 70 rubles per unit is possible, but this scenario can only materialize under conditions of continued high oil prices and stability in the external economic environment. According to the expert, the potential for strengthening the ruble is limited. The acceleration of global inflation rates and increasing demand for reliable financial instruments point towards a potential weakening of the ruble's position in the second half of the year. Previously it was reported that on the interbank market, the dollar's value had fallen below 73 rubles, reaching a low of 72.975 rubles (-1.11%), marking the lowest point since February 19, 2023. The correction in euro's value amounted to minus 1.34%, with the price dropping to 85.45 rubles."" ratio=42.0"
81,81,"text=""A Russian summer beach vacation in Turkey is already on the minds of travelers, with early bookings surpassing domestic destinations as early as February 2018, according to a popular travel site. The Russian Union of Travel Industry predicts that approximately 30% of Russian tourists will opt for Turkish resorts this summer. Experts attribute this trend to the abundance of regular flights and the convenience of direct flights, with most hotels located near major airports in the country. Despite high demand, prices are expected to remain similar to last year, while service quality is anticipated to improve. In May, Russia's consumer health watchdog, Roospotrebnadzor, inspected hotels on Turkey's southern coast and reported positive results: additional safety measures have been taken, staff qualifications have been significantly improved, and water and food safety, pool maintenance, and infectious disease diagnosis have all been enhanced. Despite the well-developed infrastructure and moderate prices, some travelers express concern about overcrowding, which can be a drawback for those seeking solitude. Avoiding crowded beaches on Turkey's best coastline (home to top hotel facilities, restaurants, and transportation, as well as numerous historical landmarks) will likely prove challenging this season."" ratio=45.97"
82,82,"text='Каково дело идиоматичности (твой мир):\nЭто уменьшение прямолинейности — смысл выражения не складывается напрямую из значений его составных частей.\n\nИспользуй шесть языковых уровней (не перечисляй их в ответе, просто применяй):\n\nМногословные идиомы — устойчивые несвободные сочетания слов.\nСемантический уровень — необычное переносное значение у слова или словосочетания.\nПрагматический — речевые формулы, риторические конструкции, маркеры мыслительного процесса.\nДискурсивный — сквозные образы и метанаратив на уровне абзаца/текста.\n\nПравила:\n1. Сохраняй естественность языка и все факты исходного текста.\n2. Новый текст должен быть примерно той же длины, что и оригинал.\n3. Не используй сравнений (как, словно, будто)\n4. Разнообразь типы идиоматичности и грамматические конструкции.\n5. Пиши на русском.\n\nНе копируй и не перефразируй чужие устойчивые примеры — создавай новые по тем же принципам.\n\nТекст:\nШтраф за использование зимней резины летом вступит в силу с 1 июня 2024 года. В соответствии с перечнем неисправностей, установленному с 1 сентября 2023 года, запрещено эксплуатировать легковые и грузовые автомобили массой до 3,5 тонн с зимними шинами период с 1 июня по 1 сентября включительно. Нарушение предусматривает административную ответственность по статье 12.5 КоАП РФ в размере штрафа 500 рублей. Размер штрафа уменьшается вдвое при оплате через портал госуслуг в течение 20 дней. Под действие запрета попадают только водители, использующие зимние шины с шипами. Нешипованные зимние шины («липучки») разрешены, однако они имеют более короткий срок службы и быстрее изнашиваются по сравнению с летней резиной.\n\nКроме того, с 1 июня 2024 года иностранцы и российские граждане, имеющие иностранные водительские удостоверения, обязаны заменить их на российские права в течение одного года с момента въезда в страну. В противном случае предусмотрен штраф в размере 15 000 рублей. Граждане РФ, чьи действующие водительские удостоверения истекут до конца 2024 или 2025 годов, смогут продолжать пользоваться удостоверением еще три года. Для водителей, ранее лишенных прав за управление автомобилем в состоянии алкогольного опьянения, вводится запрет на сдачу экзамена для восстановления водительских прав сроком на один год.\n\nПравила сдачи экзамена упростились: число допустимых ошибок увеличено с пяти до семи. Штурман-инспектор во время экзамена должен находиться на заднем сидении автомобиля.\n\nОжидаемый процент идиоматичности: 47%' ratio=0.47"
